id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
gd-1010009603621,glassdoor,https://www.glassdoor.co.in/job-listing/j?jl=1010009603621,,Client Relations Manager,Thirdwave Overseas Education,Cochin,2026-01-24,,direct_data,monthly,20000.0,35000.0,INR,False,,,sponsored,,"Female Client Relations Manager – Kochi

Location: Kochi

Company: Thirdwave Overseas Education

We are hiring an experienced and confident Client Relation Manager for our Kochi office.

The ideal candidate must be well\-spoken, presentable, and capable of representing our brand among various B2B consultants and also among students

Key Responsibilities

Build and maintain strong relationships with students, parents, and educational partners.

Follow up with potential leads

Good client communication skills

Coordinate with internal teams to maintain a smooth counseling process.

Requirements:

Excellent communication and presentation skills.

Confident, disciplined, and well\-presentable.

Experience in client relations, education sector is an added advantage

Why Join Us?

Opportunity to work with a leading study abroad consultancy.

Professional, supportive work environment.

Attractive salary package \+ incentives.

Job Type: Full\-time

Work Location: In person

Job Types: Full\-time, Permanent

Pay: ₹20,000\.00 \- ₹35,000\.00 per month

Benefits:

* Cell phone reimbursement

Work Location: In person",,,,,,,,,,,,,,
gd-1010009603828,glassdoor,https://www.glassdoor.co.in/job-listing/j?jl=1010009603828,,Sr. Video Editor,PALCO ADVERTISING,,2026-01-24,,direct_data,monthly,10145.0,33695.0,INR,True,,,sponsored,,"**Job Description**

**Video Editor / Video Graphic Editor/ Creative Designer**

Experience : 5\-8 years

Location : Mohali

Education : BFA / MFA/ Graduation

Salary Package : As per Merit

Industry Type : Advertising

Functional Area : **Video Editing**

Gender : Male /Female

**JOB DESCRIPTION**

Creative Designing

· Video Editing

· VFX Creative s

· Graphic Work

· Conceptual Designing

· Copy Writing

· Sketching

**Role Description**

This is a full\-time on\-site role for a Sr. Video Editor at Palco Advertising located in Sahibzada Ajit Singh Nagar. The Sr. Video Editor will be responsible for Video Production, Video Editing, Video Color Grading, Motion Graphics, and Graphic Design tasks on a day\-to\-day basis.

**Qualifications**

· Video Production and Video Editing skills

· Video Color Grading and Motion Graphics skills

· Experience in Graphics and Design

· Proficiency in Adobe Creative Suite

· Strong attention to detail and Creativity

· Ability to work collaboratively in a Team Environment

· Excellent Time Management and Organizational Skills

· Degree in Film, Media, Graphic Design, or related field

**DESIRED CANDIDATE PROFILE**

· Good Creative Skills

· Brochure Designing

· Advertisement Designing

· Conceptual Designing

**COMPANY PROFILE**

PALCO ADVERTISING is a Multiple Advertising Company, established in the year 2000, is a full\-service, Creative driven Advertising Agency. We have a full Fledge Video Production House in Chandigarh with the biggest Sound Proof Video Studio in Tri\-city with Ultra\-modern Equipments and a Team of Professionals. We are capable of delivering total Communications Solutions to our Clients. PALCO ADVERTISING has shown tremendous growth year after year. We have won accolades and recognition, creating a niche in the industry, and winning highly prestigious clients encompassing a wider arena of products and services.

We are Empaneled with Ministry of External Affairs, Govt. of India for Short Film Production \& Electronic Media**.** Apart from this, we are **Empaneled with Govt. of Haryana** for Print, Electronic and Social Media continually since 2007, Some Departments of the Punjab Govt. like Punjab Heritage and Tourism Promotion Board Chandigarh, Punjab State Co\-op Federation Ltd. (PUNCOFED) and many others Departments and Corporate Companies for Advertising.

**CONTACT DETAILS**

**PALCO ADVERTISING** 

SCO – 1033, Near Arista Hotel

New Sunny Enclave

Kharar\-Chandigarh Highway

Sector 125, Mohali

98150\-95500, 98154\-81502

**COMPANY NAME**

Palco Advertising

**WEBSITE**

www.thepalcogroup.com

Salary: ₹Best in the Industry

Job Types: Full\-time, Permanent

Pay: ₹10,145\.89 \- ₹33,695\.67 per month

Benefits:

* Cell phone reimbursement

Work Location: In person",,,,,,,,,,,,,,
gd-1010009591985,glassdoor,https://www.glassdoor.co.in/job-listing/j?jl=1010009591985,,coreldraw designer,SRG POWER CONTROL SYSTEM,India,2026-01-24,,direct_data,monthly,10000.0,15000.0,INR,False,,,sponsored,,"**Position Overview**

SRG Power Control System is seeking a skilled **CorelDRAW Designer** to support our engineering, marketing, and operations teams by creating high‑quality technical drawings, product labels, branding materials, and documentation layouts. The ideal candidate will combine strong design skills with an understanding of industrial/electrical products.

**Key Responsibilities**

· Create **panel board nameplates, rating labels, wiring diagram labels, and safety stickers** using CorelDRAW.

· Design **SLDs, panel layouts, and component marking templates** in coordination with the engineering team.

· Prepare **high‑precision vector drawings** for laser cutting, engraving, and printing.

· Work with the **Managing Director, engineering team, and production supervisors** to understand design requirements

· Ensure timely delivery of designs aligned with project schedules.

· Maintain an organized library of design assets and templates.

**Required Skills \& Qualifications**

* Proficiency in **CorelDRAW** (mandatory).
* Strong knowledge of **vector design, typography, and layout principles**.

**Education \& Experience**

* Diploma / Degree in **Graphic Design, Visual Communication, or related field**.
* 1–3 years of experience in CorelDRAW design (freshers with strong portfolios may also apply).

Job Type: Full\-time

Pay: ₹10,000\.00 \- ₹15,000\.00 per month

Work Location: In person",,https://www.glassdoor.co.in/Overview/W-EI_IE9005608.htm,,,,,,,,,,,,
gd-1010009575377,glassdoor,https://www.glassdoor.co.in/job-listing/j?jl=1010009575377,,Receptionist,Cctvkart.com by Vaya Technologies,Udaipur,2026-01-24,,direct_data,monthly,10000.0,13000.0,INR,False,,,sponsored,,"COMPANY : Cctvkart.com \| Vaya Technologies

BUSINESS DOMAIN : CCTV, Fire, Audio \& Automation

LOCATION : Udaipur

EXPERIENCE : 1 to 3 years in a similar role (Reception, Admin, or Back Office).

QUALIFICATION : Any Graduate

SKILLS : Good working knowledge of the Internet, Email, and basic Computer

applications

JOB TYPE : Full time

OFFICE TIMING : 9:30 am to 6:30 pm

DESIGNATION : Receptionist

Key Responsibilities:  
\>\> **Front Desk Management:** Serve as the first point of contact for clients and visitors. Handle all incoming and outgoing phone calls professionally.

\>\> **Customer Support:** Receive and log day\-to\-day customer complaints and coordinate with the technical team for resolution.

\>\> **Inventory \& Data Entry:** Accurately enter service material details and update stock levels in the company software.

\>\> **Logistics:** Manage the dispatch and receipt of couriers, including tracking shipments and maintaining records.

Walk in Interview at below address :

Address : Vaya Technologies : 331, Akashwani Colony, Opp. Akashwani kendra, MIA, Udaipur \- 313001, Udaipur(Raj)

Job Type: Full\-time

Pay: ₹10,000\.00 \- ₹13,000\.00 per month

Benefits:

* Paid time off

Work Location: In person",,,,,,,,,,,,,,
gd-1010009584316,glassdoor,https://www.glassdoor.co.in/job-listing/j?jl=1010009584316,,German Language Trainer,World Languages Centre,,2026-01-24,,direct_data,monthly,20000.0,55000.0,INR,True,,,sponsored,,"We are currently seeking a passionate and qualified German to work with us on full time / part time basis**.**

**Responsibilities and Duties**

* Develop and deliver engaging and effective lesson plans to teach German to the students.
* Prepare students for Goethe and other international proficiency exams etc.
* Create a stimulating and interactive learning environment that fosters love for the German language and culture.
* Implement differentiated instruction to cater to the individual needs of all students.
* Assess student learning progress and provide constructive feedback to promote growth.
* Participate in professional development opportunities to stay up\-to\-date with best practices in German language education.

**Qualifications and Skills**

* German C1 level and above or Advance Diploma or B.A German (Hons.), M.A German etc.
* Excellent command over German and English.
* Keeping updated on pedagogy and content.

**Candidate should be**

* willing to work in a team.
* polite and presentable.
* proficient in interpersonal skills.
* proactive in approach.

Job Types: Full\-time, Part\-time, Permanent, Fresher

Pay: ₹20,000\.00 \- ₹55,000\.00 per month

Benefits:

* Flexible schedule
* Leave encashment

Ability to commute/relocate:

* Delhi: Reliably commute or planning to relocate before starting work (Required)

Application Question(s):

* Where do you reside?
* Previous notice period, if any (Mention the duration)

Experience:

* teaching: 1 year (Preferred)

Language:

* German (Required)

Location:

* Pitampura, Delhi (110034\) (Preferred)

Work Location: In person",,,,,,,,,,,,,,
gd-1010009601873,glassdoor,https://www.glassdoor.co.in/job-listing/j?jl=1010009601873,,Sr. Academic Counselor,Prizma Academy,Jaipur,2026-01-24,,direct_data,monthly,22000.0,22000.0,INR,False,,,sponsored,sahilparnami2008@gmail.com,"We are looking for self\-motivated and Sales aggressive Academic Counselors Role Candidates for University Admission Process Online Learning Programs for Top Notch Universities like

**Amity University \| Nmims University \| Manipal University**

* Candidate will be responsible for giving course details to the leads provided \& convert enquiries to admissions.
* Connecting and Counselling working professionals for UG/PG Online Degree Programs .
* Promoting programs as per the profile of the candidate .
* Actively contribute as a team player to encourage sales .
* Should be Target Oriented \& achieve monthly sales targets.
* Driven by solutions and not excuses.
* High Performance based Incentives
* Work Experience \- Should have minimum 1 Years of Sales Experience
* Having Experience of Selling (Online MBA Programs Segment) will be given priority

Mail your cv on sahilparnami2008@gmail.com

Job Type: Full\-time

Pay: ₹22,000\.00 per month

Benefits:

* Cell phone reimbursement

Education:

* Bachelor's (Preferred)

Experience:

* Inside sales: 1 year (Preferred)

Work Location: In person",,,,,,,,,,,,,,
gd-1010009603144,glassdoor,https://www.glassdoor.co.in/job-listing/j?jl=1010009603144,,Female Academic Counselor - Tnagar & Porur,FITAEDTECH,Chennai,2026-01-24,,direct_data,monthly,14000.0,25000.0,INR,False,,,sponsored,,"**Interested Candidates Kindly apply or Call HR \-9790557222**

* **Good Communication Skills**
* **In\-Office Work**
* **Any Graduates \- Only Females**
* **Regular Working Hours**
* **Excellent Incentives and career growth**
* **Friendly and flexible working Environment**

Job Type: Full\-time

Pay: ₹14,000\.00 \- ₹25,000\.00 per month

Benefits:

* Cell phone reimbursement
* Health insurance
* Paid sick time
* Provident Fund

Work Location: In person",,,,,,,,,,,,,,
gd-1010008840647,glassdoor,https://www.glassdoor.co.in/job-listing/j?jl=1010008840647,,Radiologic Technologist AI Trainer - AI Trainer,Outlier Ai,,2026-01-24,,direct_data,hourly,120.0,120.0,INR,True,,,sponsored,,"**About Outlier**


Outlier is the world’s leading expert platform, connecting a network of over 100,000 contributors worldwide to improve AI models by providing expert human feedback. We partner with companies including OpenAI, Meta and Microsoft to enable advanced generative AI models to provide accurate responses and advanced reasoning capabilities.

### **What You’ll Do**

* **Create and answer clinical questions** to train AI in diagnostic and reasoning tasks.
* **Review and analyze model responses** for clinical soundness, scientific rigor, and relevance.
* **Rank and assess AI outputs** to identify strengths, weaknesses, and opportunities for improvement.
* **Provide expert feedback** to help improve the quality, accuracy, and logic of AI\-generated content.

*You may be assigned to different projects based on your expertise and performance.*

### **What We’re Looking For**

* **Medical Degree**: MD, DO, MBBS, or equivalent (or currently enrolled in an accredited medical program), with experience in Radiology.
* **Clinical Experience**: Hands\-on experience in a healthcare setting; strong preference for practicing or recently practicing clinicians
* **Imaging Experience**: Demonstrated ability to interpret and report on diagnostic imaging studies, including MRI or CT scans.
* **English Proficiency**: Fluent in reading and writing, with minimal language errors.
* **Analytical Skill**: Detail\-oriented with the ability to evaluate medical content for accuracy and logical flow.

### **Bonus Qualifications**

* Research background with **peer\-reviewed publications, patents, clinical trials, or industry R\&D experience**.
* Familiarity with **AI model development, prompt engineering, or clinical informatics** (not required but a plus).

### 

### **Compensation \& Terms**

* **Base Rate**: Up to $120/hour USD, depending on qualifications, location, project type, and performance.
* **Location**: Fully remote — available to candidates in supported geographies.
* **Schedule**: Fully flexible — work as much or as little as you’d like.
* **Payouts**: Weekly.

 *Rates vary based on expertise, skills assessment, location, project need, and other factors. For example, higher rates may be offered to PhDs. For non\-core work, such as during initial project onboarding or project overtime phases, lower rates may apply. Certain projects offer incentive payments. Please review the payment terms for each project.*",,https://www.glassdoor.co.in/Overview/W-EI_IE2858115.htm,https://media.glassdoor.com/sql/2858115/outlier-ai-squareLogo-1742925740784.png,,,,,,,,,,,
gd-1010009561784,glassdoor,https://www.glassdoor.co.in/job-listing/j?jl=1010009561784,,Accountant,Satya Auto Pvt Ltd,Bilāspur,2026-01-24,,direct_data,monthly,15000.0,20000.0,INR,False,,,sponsored,,"* Accountant (2 positions) and Audit Assistant (2 positions)
* Knowledge of accounts and experience of working in Tally software
* Assist in conducting internal audits.
* Relevant work experience in accounting or auditing with minimum experience of one year. (fresher's not eligible)

Job Type: Full\-time

Pay: ₹15,000\.00 \- ₹20,000\.00 per month

Benefits:

* Health insurance
* Provident Fund

Experience:

* Accounting: 1 year (Preferred)

Work Location: In person",,,,,,,,,,,,,,
gd-1010009541661,glassdoor,https://www.glassdoor.co.in/job-listing/j?jl=1010009541661,,Project Engineer,Tirupati Construction,Gondia,2026-01-24,,direct_data,monthly,15000.0,15000.0,INR,False,,,sponsored,,"Key responsibilities

1\. Co\-ordinating with JE, about the progress of site, discussion on planning ahead, following all the instructions as per JE

2\. ⁠checking quality of work, filling quality forms provided by agency, by checking each and every elements of the building.

3\. ⁠co\-ordinating with labour contractor, supervisor, and making sure the work is being done as per dwg. And instructions as per JE.

4\. ⁠checking layout, level, checking starter, cover.

5\. creating a weekly report (format will be provided) based on work done through out the week, material procurement, material consumed, future plan of site and weekly expence report.

6\. ⁠taking photos of site and sharing with agency and JE.

7\. Cross Checking Site Item Executed with Estimate, Drawings \& Schedule B.

8\. Site visit and checking

Room size, beam, column size, line lenght, level, ground level, plinth level, sill level, lintel level slab level, staircase, honeycomb checkings and repair, photos of site with gps tag, planning for future, progress till now. Material quality check for bricks, sand, cement, aggregate, checking for chicken mesh, plaster, leakages

Job Types: Full\-time, Permanent

Pay: Up to ₹15,000\.00 per month

Work Location: In person",,,,,,,,,,,,,,
gd-1010009606949,glassdoor,https://www.glassdoor.co.in/job-listing/j?jl=1010009606949,,Business Development Executive (Sales) Fresher,Modern dairy machines,Bengaluru,2026-01-24,,direct_data,monthly,16000.0,30000.0,INR,False,,,sponsored,,"* **Client and prospect management:** Identify potential customers through various methods like cold calls, networking, and referrals.
* **Sales presentations:** Present and demonstrate products or services to potential clients in a professional and persuasive manner.
* **Negotiation and closing:** Negotiate contract terms, pricing, and specifications to finalize and close sales.
* **Customer relationship management:** Maintain and develop relationships with existing clients to ensure repeat business and customer satisfaction.
* **Market research:** Analyze market trends, competitor activities, and customer needs to inform sales strategies and identify new opportunities.
* **Sales reporting:** Track sales activities, prepare sales forecasts, and generate reports on performance, conversion rates, and market data.
* **Administrative tasks:** Maintain accurate customer records in CRM systems and manage administrative duties related to sales.
* **Collaboration:** Work with marketing, product development, and customer service teams to ensure a smooth customer journey

Job Type: Full\-time

Pay: ₹16,000\.00 \- ₹30,000\.00 per month

Experience:

* Sales: 1 year (Required)

Language:

* Kannada (Required)

Location:

* Bengaluru, Karnataka (560061\) (Required)

Work Location: In person",,https://www.glassdoor.co.in/Overview/W-EI_IE10902513.htm,,,,,,,,,,,,
gd-1010009602743,glassdoor,https://www.glassdoor.co.in/job-listing/j?jl=1010009602743,,chemistry NEET JEE,Vidhu Academy,India,2026-01-24,,direct_data,monthly,30000.0,40000.0,INR,False,,,sponsored,,"Job Title: NEET/JEE Chemistry Faculty

NEET \- OFFLINE

Location:

Vidhu Academy, Porur / Mugalivakkam – Chennai

We are looking for a passionate and result\-driven **Chemistry Faculty** to teach **NEET and JEE aspirants**, especially those from **Tamil\-medium background**. The ideal candidate must have strong subject knowledge, effective classroom delivery skills, and the ability to simplify concepts in both **English and Tamil**.

Key Responsibilities:

* Teach **Physical, Organic, and Inorganic Chemistry** for NEET \& JEE (Main) aspirants
* Conduct regular **doubt\-clearing sessions**, **test discussions**, and **concept recap classes**
* Use bilingual (Tamil \+ English) explanation to support students from Tamil Nadu Board
* Design and review **test papers, assignments, and practice material**
* Track student performance and provide **individual feedback**
* Work with academic coordinators to improve outcomes
* **Bachelor’s or Master’s degree** in Chemistry or related field

Salary \& Benefits:

* Competitive salary based on performance and experience
* Friendly academic environment with full teaching resources
* Growth opportunity in a reputed local academy

Joining: Immediate

* Minimum **2 years of teaching experience** in NEET/JEE coaching (Tamil Nadu region preferred)
* **Fluency in Tamil** (mandatory) and English
* Strong communication, classroom management, and motivational skills
* Passionate about teaching and helping rural/semi\-urban students succeed

Job Types: Full\-time, Permanent

Pay: ₹30,000\.00 \- ₹40,000\.00 per month

Work Location: In person",,,,,,,,,,,,,,
gd-1010009611152,glassdoor,https://www.glassdoor.co.in/job-listing/j?jl=1010009611152,,IT Head,Need Eighty Two Forex and Travels Pvt. Ltd.,Calcutta,2026-01-24,,direct_data,monthly,40000.0,80000.0,INR,False,,,sponsored,,"**Job Title:** IT Head

**IT Manager – Web, Systems, Digital Growth \& AI Optimization**

**Experience:** 5–8\+ Years  
**Employment Type:** Full\-time  
**Industry:** Forex \& Travel  
**Location:** 125/2, Taki Rd, Kalikapur, Barasat, Kolkata, West Bengal 700124

**Role Summary:**

We are seeking an experienced **IT Manager with strong AI skills and practical knowledge** to lead our **web performance, digital growth, IT infrastructure, and AI\-driven optimization initiatives**. The ideal candidate will use **AI tools and data\-driven techniques** to enhance traffic, conversions, automation, and system efficiency while ensuring secure and scalable IT operations.

**Key Responsibilities:**

* Own website performance, digital growth, and AI\-driven optimization KPIs
* Apply **AI\-powered tools** for SEO, CRO, personalization, and lead optimization
* Use AI for **user behavior analysis, predictive insights, and automation**
* Conduct technical, SEO, UX, CRO, and security audits
* Optimize Core Web Vitals, page speed, and system performance
* Design and optimize AI\-enhanced landing pages, funnels, and lead capture flows
* Implement CRO strategies, **AI\-assisted A/B testing**, and experimentation
* Analyze data using **GA, Search Console, Tag Manager, AI analytics tools**
* Oversee full\-stack development (Node.js, React.js / Next.js)
* Build and manage CI/CD pipelines and deploy on AWS
* Ensure data security, system reliability, and compliance
* Automate internal IT operations using AI where applicable
* Collaborate with leadership and marketing teams on AI\-driven growth strategies

**Required Skills \& Knowledge:**

* Node.js, React.js / Next.js
* Full\-stack web development fundamentals
* **AI tools for web optimization, marketing, and analytics**
* Technical \& on\-page SEO with AI\-assisted optimization
* CRO, funnel optimization, and experimentation frameworks
* CI/CD pipelines \& DevOps
* AWS (EC2, S3, CloudFront, Load Balancer)
* Google Analytics, Search Console, Tag Manager
* Working knowledge of **AI/ML concepts and tools** (ChatGPT, predictive analytics, personalization engines, automation tools)

**Preferred Qualifications:**

* Proven success using AI to improve traffic, conversions, and lead quality
* Experience implementing **AI\-driven personalization and automation**
* Strong analytical, business\-focused mindset
* Experience in Forex, Travel, or service industries (preferred)

**Why Join Us:**

* High\-ownership leadership role with AI\-driven innovation
* Direct impact on revenue growth and digital transformation
* Opportunity to build and lead AI\-powered IT \& web strategy
* Fast\-growing Forex \& Travel organization

**Interested candidates may send their updated CV to:**  
**humanresources@need82\.in**  
**Subject Line:** Application for IT Head – Web, Digital Growth \& AI

Job Types: Full\-time, Permanent

Pay: ₹40,000\.00 \- ₹80,000\.00 per month

Work Location: In person",,https://www.glassdoor.co.in/Overview/W-EI_IE6108706.htm,,,,,,,,,,,,
gd-1010009599482,glassdoor,https://www.glassdoor.co.in/job-listing/j?jl=1010009599482,,Design Engineer - Fire Fighting system,Balu & Associates,Chennai,2026-01-24,,direct_data,monthly,40000.0,40000.0,INR,False,,,sponsored,engineering@balunassociates.com,"Immediate Requirement:  
We are Hiring a design Engineer for firefighting system.  
Job Location: East Tambaram, Chennai  
Gender: Male/Female  
Education: B.E (Mechanical)  
CTC: starts from 40,000/\- Per month  
Experience: \+5 Yrs  
Software Knowledge: Auto CAD, MS office  
Please share your resume to engineering@balunassociates.com

Preferred Knowledge \& Skills  
The Candidate should have core Design Experience in Fire Protection systems, Fire alarm and detection system engineering in high\-rise buildings, Factories, Warehouses, etc.,  
Basic technical Knowledge about all the MEP services in a building to have better coordination with overall building services.  
Other Soft skills requirements include Presentation skills, Verbal \& Written communication skills, Planning skills, Problem Solving and Decision\-making skills etc.

Job Role  
Able to handle projects independently.  
Knowledge in FM/ NFPA/ NBC/ IS standard.  
Coordinate with Clients/Architect Team on gathering inputs and requirements for FPS \& FAPA Design.  
Analyzing Fire \& Life safety requirement of a Building. Coordinate with client \& Architect for preparation of Concept design.  
Prepare list of detailed deliverables like drawings, Concept Design Documents, Tender, BOQ, and budget etc.  
Present Concept Design and Submit concept design to Clients \& Architects for their approval.  
Preparation of Detail design documents, calculations, reports, drawings and other as necessary requirement for the project.  
Co\-ordinate with Architect for approval of Electro\-mechanical layouts.  
Release the tender to various vendors.  
Preparation of Technical comparison between various vendors BOQ.  
Clarify the Technical issues at site.  
Support the Clients for project execution.  
Planning / Budgeting / Forecasting.  
Vetting/ Verifying vendor’s Shop drawings, Technical datasheets, O\&M Manual, Etc.

Job Types: Full\-time, Permanent

Pay: From ₹40,000\.00 per month

Benefits:

* Cell phone reimbursement
* Food provided
* Health insurance
* Leave encashment
* Life insurance
* Paid sick time
* Provident Fund

Ability to commute/relocate:

* Chennai, Tamil Nadu: Reliably commute or planning to relocate before starting work (Preferred)

Experience:

* total work: 5 years (Preferred)

Work Location: In person",,,,,,,,,,,,,,
